CUI	preferred_text	alias_text	AUI	STT	ISPREF	SAB	TTY
C1265234	Mycobacterium, non-tuberculosis (organism)	Mycobacterium, non-tuberculosis	A20187884	PF	Y	SNOMEDCT_US	SY
C1265234	Mycobacterium, non-tuberculosis (organism)	Mycobacterium, non-tuberculosis (organism)	A20186827	PF	Y	SNOMEDCT_US	FN
C1265234	Mycobacterium, non-tuberculosis (organism)	ATM	A22802115	PF	Y	SNOMEDCT_US	OAS
C1265234	Mycobacterium, non-tuberculosis (organism)	Atypical mycobacterium (organism)	A22916628	PF	Y	SNOMEDCT_US	OAF
C1265234	Mycobacterium, non-tuberculosis (organism)	Mycobacterium, non-TB (organism)	A20188434	PF	Y	SNOMEDCT_US	OF
C1265234	Mycobacterium, non-tuberculosis (organism)	Mycobacterium, non-TB	A3571979	PF	Y	SNOMEDCT_US	PT
C1265234	Mycobacterium, non-tuberculosis (organism)	Finding of Mycobacterium species not Mycobacterium tuberculosis	A24083432	PF	Y	SNOMEDCT_US	IS
C1265234	Mycobacterium, non-tuberculosis (organism)	Mycobacteria other than tubercle bacilli	A7879785	PF	Y	SNOMEDCT_US	SY
C1265234	Mycobacterium, non-tuberculosis (organism)	MOTT	A7879224	PF	Y	SNOMEDCT_US	SY
C1265234	Mycobacterium, non-tuberculosis (organism)	NTM	A7879825	PF	Y	SNOMEDCT_US	SY
C1318717	Alkaline phosphatase stain (substance)	Alkaline phosphatase stain	A3903005	PF	N	SNOMEDCT_US	PT
C1318717	Alkaline phosphatase stain (substance)	Alkaline phosphatase	A16356544	VCW	Y	SNOMEDCT_US	IS
C1318717	Alkaline phosphatase stain (substance)	Alkaline phosphatase stain (substance)	A3903002	PF	Y	SNOMEDCT_US	FN
C1318720	Acid fast stain (substance)	Acid fast stain	A3886100	PF	N	SNOMEDCT_US	PT
C1318720	Acid fast stain (substance)	Acid fast	A3897825	PF	Y	SNOMEDCT_US	SY
C1318720	Acid fast stain (substance)	Acid fast stain (substance)	A3897809	PF	Y	SNOMEDCT_US	FN
C1321545	Butyrate esterase stain (substance)	Butyrate-esterase stain	A22901320	PF	N	SNOMEDCT_US	OAP
C1321545	Butyrate esterase stain (substance)	Butyrate-esterase stain	A6935443	PF	N	SNOMEDCT_US	SY
C1321545	Butyrate esterase stain (substance)	Butyrate esterase stain	A3896621	VO	Y	SNOMEDCT_US	PT
C1321545	Butyrate esterase stain (substance)	Butyrate esterase	A3896623	PF	Y	SNOMEDCT_US	SY
C1321545	Butyrate esterase stain (substance)	Butyrate esterase stain (substance)	A3896618	PF	Y	SNOMEDCT_US	FN
C1321545	Butyrate esterase stain (substance)	Butyrate-esterase stain (substance)	A22845283	VO	Y	SNOMEDCT_US	OAF
C1456820	Tumor necrosis factor alpha (substance)	Tumor necrosis factor alpha	A3079522	VC	Y	SNOMEDCT_US	PT
C1456820	Tumor necrosis factor alpha (substance)	Tumour necrosis factor alpha	A3213860	VO	Y	SNOMEDCT_US	PTGB
C1456820	Tumor necrosis factor alpha (substance)	Cachectin	A8380091	PF	N	SNOMEDCT_US	SY
C1456820	Tumor necrosis factor alpha (substance)	TNF alpha	A2887412	VO	Y	SNOMEDCT_US	SY
C1456820	Tumor necrosis factor alpha (substance)	Tumor necrosis factor	A3079521	VC	Y	SNOMEDCT_US	PT
C1456820	Tumor necrosis factor alpha (substance)	Tumour necrosis factor	A3213859	VO	Y	SNOMEDCT_US	PTGB
C1456820	Tumor necrosis factor alpha (substance)	TNF	A3075516	PF	Y	SNOMEDCT_US	SY
C1456820	Tumor necrosis factor alpha (substance)	Tumor necrosis factor alpha (substance)	A3767071	PF	Y	SNOMEDCT_US	FN
C1456820	Tumor necrosis factor alpha (substance)	Tumor necrosis factor (substance)	A3767070	PF	Y	SNOMEDCT_US	FN
C1720314	Greek letter lambda (qualifier value)	Greek letter lambda	A10887954	PF	N	SNOMEDCT_US	SY
C1720314	Greek letter lambda (qualifier value)	Lambda	A10867699	PF	Y	SNOMEDCT_US	PT
C1720314	Greek letter lambda (qualifier value)	Greek letter lambda (qualifier value)	A10887953	PF	Y	SNOMEDCT_US	FN
C1720655	Greek letter tau (qualifier value)	Greek letter tau	A10887974	PF	N	SNOMEDCT_US	SY
C1720655	Greek letter tau (qualifier value)	Tau	A10895544	PF	Y	SNOMEDCT_US	PT
C1720655	Greek letter tau (qualifier value)	Greek letter tau (qualifier value)	A10887973	PF	Y	SNOMEDCT_US	FN
C1959616	Lecithin (substance)	Phosphatidylcholine	A29523654	VO	N	SNOMEDCT_US	SY
C1959616	Lecithin (substance)	Choline phosphoglyceride	A2876431	VO	Y	SNOMEDCT_US	SY
C1959616	Lecithin (substance)	Lecithin	A29497567	PF	Y	SNOMEDCT_US	PT
C1959616	Lecithin (substance)	Phosphatidylcholine (substance)	A29513784	PF	Y	SNOMEDCT_US	OF
C1959616	Lecithin (substance)	Phosphatidyl choline	A13362519	VO	N	SNOMEDCT_US	IS
C1959616	Lecithin (substance)	Lecithin (substance)	A29516526	PF	Y	SNOMEDCT_US	FN
C4551683	Pheochromocytoma (morphologic abnormality)	Chromaffin paraganglioma	A2877348	PF	N	SNOMEDCT_US	SY
C4551683	Pheochromocytoma (morphologic abnormality)	Chromaffin paraganglioma	A2877347	PF	Y	SNOMEDCT_US	SY
C4551683	Pheochromocytoma (morphologic abnormality)	Chromaffin tumor	A24239267	PF	N	SNOMEDCT_US	IS
C4551683	Pheochromocytoma (morphologic abnormality)	Chromaffin tumor	A2877352	PF	Y	SNOMEDCT_US	SY
C4551683	Pheochromocytoma (morphologic abnormality)	Chromaffin tumour	A24243350	VO	N	SNOMEDCT_US	IS
C4551683	Pheochromocytoma (morphologic abnormality)	Chromaffin tumour	A3006829	VO	Y	SNOMEDCT_US	SYGB
C4551683	Pheochromocytoma (morphologic abnormality)	Chromaffinoma	A24260616	PF	N	SNOMEDCT_US	IS
C4551683	Pheochromocytoma (morphologic abnormality)	Chromaffinoma	A2877356	PF	Y	SNOMEDCT_US	SY
C4551683	Pheochromocytoma (morphologic abnormality)	Pheochromocytoma	A2885414	PF	N	SNOMEDCT_US	PT
C4551683	Pheochromocytoma (morphologic abnormality)	Pheochromocytoma	A2885413	PF	Y	SNOMEDCT_US	PT
C4551683	Pheochromocytoma (morphologic abnormality)	Phaeochromocytoma	A3057204	VO	N	SNOMEDCT_US	PTGB
C4551683	Pheochromocytoma (morphologic abnormality)	Phaeochromocytoma	A3057203	VO	Y	SNOMEDCT_US	PTGB
C4551683	Pheochromocytoma (morphologic abnormality)	Pheochromocytoma, NOS	A4790975	VO	Y	SNOMEDCT_US	IS
C4551683	Pheochromocytoma (morphologic abnormality)	Phaeochromocytoma, NOS	A4834827	VO	Y	SNOMEDCT_US	IS
C4551683	Pheochromocytoma (morphologic abnormality)	[M]Phaeochromocytoma NOS	A24087765	PF	N	SNOMEDCT_US	IS
C4551683	Pheochromocytoma (morphologic abnormality)	Pheochromocytoma (morphologic abnormality)	A3628424	PF	Y	SNOMEDCT_US	FN
C4551683	Pheochromocytoma (morphologic abnormality)	Adrenal medullary paraganglioma	A19402154	PF	N	SNOMEDCT_US	SY
C4551683	Pheochromocytoma (morphologic abnormality)	Adrenal medullary paraganglioma	A3499035	PF	Y	SNOMEDCT_US	SY
C4551683	Pheochromocytoma (morphologic abnormality)	Phaeochromocytoma [Ambiguous]	A5020784	PF	Y	SNOMEDCT_US	OF
C4551683	Pheochromocytoma (morphologic abnormality)	Pheochromocytoma (disorder)	A3628423	PF	Y	SNOMEDCT_US	FN
C4551683	Pheochromocytoma (morphologic abnormality)	Phaeochromocytoma (disorder)	A5020783	VO	Y	SNOMEDCT_US	OF
